id,date,time,timezone,username,tweet,Hate speech label,mentions,replies_count,retweets_count,likes_count,hashtags,retweet
1.21485410834086E+018,2020-01-08,15:49:24,India Standard Time,badlobharat,Yes. Go and kill every indian supporting #CAA. And then jump over the fence and settle down in Karachi with your dream man who is pumping money to finance your movies.,,"['firstpost', 'sonakshisinha']",0,0,0,['#caa'],False
1.2148540832338E+018,2020-01-08,15:49:18,India Standard Time,vinothsachin18,Constitution is applicable for only India not for other countries secularism is applicable to people living within India #CAA is for not Indians it's for neighbours countries Pakistan Bangladesh.preamble it's just an index page sovereign socialist secular democratic and republic,,"['crazy_boy_4131', 'ramk8060']",0,0,0,['#caa'],False
1.21485364203076E+018,2020-01-08,15:47:33,India Standard Time,bhaskarsahi,But why are the Muslims so insecure about #CAA and rioting? No one ever answers that!!,,['_sabanaqvi'],0,0,0,['#caa'],False
1.21485364053756E+018,2020-01-08,15:47:33,India Standard Time,abodeoflakshmi,"A biased mind wd always think so. Go by Govt gazette & get enlightened, if at all U want to!
Now prove yourself right on this front, if you have proof against the Government Gazette. Stop hallucinating by thinking that the rabbit that you are holding has only 3 legs. 
#CAA  pic.twitter.com/KFFAa3RhN7",,"['mdrehan4z', 'hydcitypolice']",1,0,0,['#caa'],False
1.21485362508587E+018,2020-01-08,15:47:29,India Standard Time,orphyst,#CAA and #NRC are the evacuation processess of minoroties in India. You are really good at that.,,['shashitharoor'],0,0,0,"['#caa', '#nrc']",False
1.21485356243959E+018,2020-01-08,15:47:14,India Standard Time,11poetic,Interesting thread #CAA  https://twitter.com/vsirnate/status/1214676546159546369Â â€¦,,[],0,0,0,['#caa'],False
1.21485331232501E+018,2020-01-08,15:46:15,India Standard Time,objheadlines,Are these for real? #CAA  pic.twitter.com/Gu3OXKgkuh,,[],0,0,0,['#caa'],False
1.21485307382414E+018,2020-01-08,15:45:18,India Standard Time,pratidintime,"#REGIONAL | AGP, Guwahati Committee Dissolved 
#AGP #AtulBora #PhaniBhusanChoudhury #PrafullaKumarMahanta #CAA
 https://www.pratidintime.com/agp-guwahati-committee-dissolved/Â â€¦",,[],0,0,0,"['#regional', '#agp', '#atulbora', '#phanibhusanchoudhury', '#prafullakumarmahanta', '#caa']",False
1.21485306706307E+018,2020-01-08,15:45:16,India Standard Time,ramesh_bjp,"Erode the turmeric town of Tamil Nadu supports #CAA overwhelmingly. 
#IndiaSupportsCAA
#Mega_Erode_Rally
#TNSupportsCAA pic.twitter.com/5T4oNpL6rl",,[],1,27,27,"['#caa', '#indiasupportscaa', '#mega_erode_rally', '#tnsupportscaa']",False
1.21485295635012E+018,2020-01-08,15:44:50,India Standard Time,riyazeffendi,"#AIMIM
JOIN PROTEST RALLY FROM EIDGAH MIR ALAM TO SHASTRIPURAM, HYDERABAD ON 10TH JANUARY 2020. 

INDIA AGAINST #CAA AND #NRC #NPR.
@asadowaisi pic.twitter.com/kPzJRTdSBa",,['asadowaisi'],1,0,7,"['#aimim', '#caa', '#nrc', '#npr']",False
1.21485289765497E+018,2020-01-08,15:44:36,India Standard Time,imwasiqsultan,Ongoing protest against #nrc #caa #npr  at basavakalyan thousands of womenâ€™s joined.#basavakalyanwomenprotest  https://twitter.com/imwasiqsultan/status/1214851229529956352Â â€¦ pic.twitter.com/5r75pFXpuP,,[],0,1,2,"['#nrc', '#caa', '#npr', '#basavakalyanwomenprotest']",False
1.21485269450813E+018,2020-01-08,15:43:47,India Standard Time,vinayk2012,"Sir this whole protest is not abt #CAA but its the hatred towards @narendramodi ji which has led to protest. Every1 knows everything but releasing thr frustration in disguise of protest. 
#IndiaSupportsCCA",,"['pandajay', 'narendramodi']",0,0,0,"['#caa', '#indiasupportscca']",False
1.21485262477776E+018,2020-01-08,15:43:31,India Standard Time,ythisnews,"Uttar Pradesh has been put on high alert following the pan India shut down call given by the central trade unions.

#Uttar_Pradesh #Lucknow #high_alert #Bharat_bandh #BSNL #TET #CAA #INTUC #AITUC #HMS #CITU #AIUTUC #TUCC https://ythisnews.com/up-on-high-alert-over-bharat-bandh-call/Â â€¦",,[],0,0,0,"['#uttar_pradesh', '#lucknow', '#high_alert', '#bharat_bandh', '#bsnl', '#tet', '#caa', '#intuc', '#aituc', '#hms', '#citu', '#aiutuc', '#tucc']",False
1.21485249985896E+018,2020-01-08,15:43:01,India Standard Time,threadreaderapp,"Hallo, the unroll you asked for: Thread by @vsirnate: This thread is for Non-resident Indians in America that support the #CAA Today I want to tell youâ€¦  https://threadreaderapp.com/thread/1214676546159546369.htmlÂ â€¦. Have a good day. ğŸ¤–",,"['desidiva', 'vsirnate']",0,0,0,['#caa'],False
1.21485230550318E+018,2020-01-08,15:42:15,India Standard Time,ranjona,"#CAA allows citizenship on the basis of religion. That's wrong in itself. Only some religions. Also wrong. Coupled with #NRC, discriminatory, needs paperwork many don't have. Add #NPR, prying, government playing big brother.
So all together, #IndiaAgainstCAA_NRC_NPR",,[],2,34,56,"['#caa', '#nrc', '#npr', '#indiaagainstcaa_nrc_npr']",False
1.21485221879433E+018,2020-01-08,15:41:54,India Standard Time,ismailynetwork,"#Nisbat Ho Jis Ko Us Dar Se Woh Kyun Darey #Gulzar Bhalaa
Cheer Ke Rakh De #Sher E Babar Ko #Kutta #Ghaus_E_Aazam Ka

#WeRejectNRC #WeRejectCAB #WeRejectCAA #CAB #NRC #CAA #BoycottNrc #BoycottCab #KhwajaKaHindustan #Gulzar_E_Millat #MaslakeAalaHazrat #IndianMuslim #IsmailyNetwork pic.twitter.com/IPhN6YFmc9",,[],2,1,21,"['#nisbat', '#gulzar', '#sher', '#kutta', '#ghaus_e_aazam', '#werejectnrc', '#werejectcab', '#werejectcaa', '#cab', '#nrc', '#caa', '#boycottnrc', '#boycottcab', '#khwajakahindustan', '#gulzar_e_millat', '#maslakeaalahazrat', '#indianmuslim', '#ismailynetwork']",False
1.21485217884792E+018,2020-01-08,15:41:44,India Standard Time,conceptsclasses,@aamir_khan kab #NRC aur #CAA k khilaf khade honge????n what about students torture???,,['aamir_khan'],0,0,0,"['#nrc', '#caa']",False
1.21485176604451E+018,2020-01-08,15:40:06,India Standard Time,ramesh_bjp,"People of Tamil Nadu stand rock solid behind PM Modi and support #CAA
#IndiaSupportsCAA
#Mega_Erode_Rally
#TNSupportsCAA pic.twitter.com/a6BXF63zbc",,[],3,45,59,"['#caa', '#indiasupportscaa', '#mega_erode_rally', '#tnsupportscaa']",False
1.21485173947346E+018,2020-01-08,15:40:00,India Standard Time,cpim_westbengal,"Bankura remains stand still in support of the #MazdoorKisanStrike protesting divisive agenda of #CAA, #NRC,  anti-people, anti-worker policies of the BJP-led NDA Govt.  
#AllIndiaWorkersStrike
#StrikeHardSaveBengal pic.twitter.com/UeHLonGXok",,[],1,9,38,"['#mazdoorkisanstrike', '#caa', '#nrc', '#allindiaworkersstrike', '#strikehardsavebengal']",False
1.21485170692579E+018,2020-01-08,15:39:52,India Standard Time,bmbagri,The beauty and tragedy. Every Tom Dick and Harry is making judgement on #CAA being constitutionally valid or otherwise but the #SupremeCourtofIndia which is the correct and final authority on the subject. Worse #Media gives high visibility to such morons.,,['economictimes'],0,0,0,"['#caa', '#supremecourtofindia', '#media']",False
1.21485169891877E+018,2020-01-08,15:39:50,India Standard Time,tweet2mp,#CAA #JNUAttacks #DeepikaPadukone this is the real problem... lot of brains in India have stopped thinking... stupidity expanding exponentially... what did they learn in school and college or was the brain coached just through TV? https://twitter.com/vivekagnihotri/status/1214739389559005184Â â€¦,,[],0,0,0,"['#caa', '#jnuattacks', '#deepikapadukone']",False
1.21485150691609E+018,2020-01-08,15:39:04,India Standard Time,bjpdeivasigaman,"People from across states are being brought to Delhi to disrupt the peace of Delhi by #JNU but they fail to understand people on their own go out in support of #CAA
#IndiaSupportsCAA
#Mega_Erode_Rally
#TNSupportsCAA pic.twitter.com/5FAT2p4ITl",,[],0,6,5,"['#jnu', '#caa', '#indiasupportscaa', '#mega_erode_rally', '#tnsupportscaa']",False
1.21485147970775E+018,2020-01-08,15:38:58,India Standard Time,conceptsclasses,@BeingSalmanKhan ap kab #NRC #CAA k khilaaf aaoge aur kab #Students k support me aoge???,,"['beingsalmankhan', 'zkrulz59', 'venkyscim', 'sohamrockstrent', 'zeemusicmarathi', 'shemarooent', 'thefilmmakeup']",0,0,0,"['#nrc', '#caa', '#students']",False
1.2148510947839E+018,2020-01-08,15:37:26,India Standard Time,qureshimn,"Jeddah AIMIM Team Request the people of Hyderabad to participate in the rally lead by Barrister Asaduddin Owaisi Sahab against #CAA #NRC #NPR  on 10th January Time 1:00 PM from Eidgah Miralam Tank to Shastripuram. 

#MeraSamvidhan  â�¦@asadowaisiâ�© â�¦â�¦@aimim_nationalâ�© pic.twitter.com/QOM4EBbZCe",,"['asadowaisi', 'aimim_national']",0,0,0,"['#caa', '#nrc', '#npr', '#merasamvidhan']",False
1.21485104271588E+018,2020-01-08,15:37:14,India Standard Time,whatsin30637794,These Blow Job Party of India (BJP) goons are fucking up this country so good that even Johnny Sins has become a fan. #CAA #CAB #NRC #CAA_NRC_Protests,,[],0,0,0,"['#caa', '#cab', '#nrc', '#caa_nrc_protests']",False
1.21485100875861E+018,2020-01-08,15:37:05,India Standard Time,lokeshr25189897,I support ##CAA  pic.twitter.com/Omo9LmMIo5,,[],0,0,0,['#caa'],False
1.21485073669088E+018,2020-01-08,15:36:01,India Standard Time,bjpdeivasigaman,"#CAA is not based on religion. We the people of Bharat support wholeheartedly the initiatives by PM Modi to streamline the process.
#IndiaSupportsCAA
#Mega_Erode_Rally
#TNSupportsCAA  pic.twitter.com/fPuB17K39G pic.twitter.com/5FB8l2gVKp",,[],0,9,5,"['#caa', '#indiasupportscaa', '#mega_erode_rally', '#tnsupportscaa']",False
1.21485050701099E+018,2020-01-08,15:35:06,India Standard Time,ramesh_bjp,"#CAA is not based on religion. We the people of Bharat support wholeheartedly the initiatives by PM Modi to streamline the process.
#IndiaSupportsCAA
#Mega_Erode_Rally
#TNSupportsCAA pic.twitter.com/dUQPmRkClN",,[],4,34,46,"['#caa', '#indiasupportscaa', '#mega_erode_rally', '#tnsupportscaa']",False
1.21485045206125E+018,2020-01-08,15:34:53,India Standard Time,shiekhyasir3,Remember I told you it is #kashmir today  and it ll be #india soon and today its india. #jnu #nrc #nrp #caa #divide,,[],0,0,0,"['#kashmir', '#india', '#jnu', '#nrc', '#nrp', '#caa', '#divide']",False
1.21485040934642E+018,2020-01-08,15:34:43,India Standard Time,snagesh75,All #CAA protesters from India should go Pakistan and do whatever they did here. Or at least encourage these protesters to do so! Maja aa jayega @alifazal9,,"['aajtak', 'geeta_mohan', 'alifazal9']",0,0,0,['#caa'],False
1.21484968860561E+018,2020-01-08,15:31:51,India Standard Time,thequint,"#Video | Filmmaker @ronnysen was attacked with a dagger for anti-#CAA posts on social media â€“ by a man he knew. As a frequent participant of protests, Sen says this kind of targeting of individuals is unprecedented, reports @ishadrita. https://www.thequint.com/videos/news-videos/kolkata-news-attacked-with-a-dagger-by-someone-i-knew-for-anti-caa-posts-filmmaker-ronny-senÂ â€¦",,"['ronnysen', 'ishadrita']",0,9,27,"['#video', '#caa']",False
1.21484965976133E+018,2020-01-08,15:31:44,India Standard Time,serahulkkk,Protest #CAA #NRC ke khilaaf h ya hinduo ke khilaf... pic.twitter.com/r83xczPwz6,,[],0,0,0,"['#caa', '#nrc']",False
1.21484956615723E+018,2020-01-08,15:31:22,India Standard Time,idrisi_tanvir,"Abdul Khaliq Idrisi, the national president of the Muslim Idrisi Mahasabha, along with his activists, took to the streets of Delhi to stage a full-scale protest against 
,,,#NRC,,, #CAA,,,#NPR,,,
#NRC_CAA_Protest.    ,ğŸŒ¹ğŸŒ¹ pic.twitter.com/l6cVtNrCLD",,[],0,0,0,"['#nrc', '#caa', '#npr', '#nrc_caa_protest']",False
1.21484952738912E+018,2020-01-08,15:31:12,India Standard Time,donjon10729665,If #Caa is unconstitutional then how is reservation not? Ever heard of positive discrimination or equality among equals?,,['mirchisayema'],0,0,0,['#caa'],False
1.21484932210744E+018,2020-01-08,15:30:23,India Standard Time,ramesh_bjp,"#CAA is for the greater good of the nation and its development. Opposition misusing and misleading the nation with fake theories about it.
#IndiaSupportsCAA
#Mega_Erode_Rally
#TNSupportsCAA pic.twitter.com/MjxX06ZMsx",,[],4,37,53,"['#caa', '#indiasupportscaa', '#mega_erode_rally', '#tnsupportscaa']",False
1.21484882310257E+018,2020-01-08,15:28:24,India Standard Time,lalitendubjp,"The #CitizenshipAmendmentAct, 2019 has absolutely nothing to do with the Indian citizen. It is only trying to provide some relief to the minorities in neighbouring countries. 

Watch what the artists, actors say in support of #CAA. 

#IndiaSupportsCAA #ArtistsSupportCAA https://twitter.com/BJP4India/status/1214804739117830149Â â€¦",,[],0,1,8,"['#citizenshipamendmentact', '#caa', '#indiasupportscaa', '#artistssupportcaa']",False
1.21484814300042E+018,2020-01-08,15:25:42,India Standard Time,avian2201,"Ok. 1 question. Forced conversion in Pak and Bangladesh, resulted in hindus, sikhs and all to convert, so what happens to those who are Muslim for generation because of conversion? Generations born and raised as Muslim? How does #CAA help them? 
#CAA_NRC_Protest",,[],0,0,0,"['#caa', '#caa_nrc_protest']",False
1.21484784328377E+018,2020-01-08,15:24:31,India Standard Time,vinitparakh12,"I saw your video on youtube for #CAA I THOUGHT YOU ARE EDUCATED , THINK BEFOREYOU SPEAK JUST GOANDCHECK WHAT IS #CAA JO LOG INDIA MAI 2014 SE PHLE SE HA SIRF UNKO MILE GA NA KI 3-4 CRORE LOGO KO OR UN TUNO COUNTRY KE MINORITY KO NA KI MAJOR POPULATION KO   JO ALREADY INDIA MAI H",,"['theraghav_juyal', 'changeorg_india']",0,0,0,"['#caa', '#caa']",False
1.21484762781823E+018,2020-01-08,15:23:39,India Standard Time,guniyasharma,#JNU #JNUViolence #JNUHiddenTruth #CAA #NRC #DeepikaatJNU #ABVP https://twitter.com/GuniyaSharma/status/1214846678488035328Â â€¦,,[],0,0,0,"['#jnu', '#jnuviolence', '#jnuhiddentruth', '#caa', '#nrc', '#deepikaatjnu', '#abvp']",False
1.214847281268E+018,2020-01-08,15:22:17,India Standard Time,mohdkhalid_07,"No #NRC No #CAA No #NPR
@asadowaisi
@advjunaidi @syedasimwaqar @warispathan @shaik_hussam pic.twitter.com/pYnTX2I7fn",,"['asadowaisi', 'advjunaidi', 'syedasimwaqar', 'warispathan', 'shaik_hussam']",0,0,0,"['#nrc', '#caa', '#npr']",False
1.21484721558125E+018,2020-01-08,15:22:01,India Standard Time,pablodekol,"I have always been saying that JNU n the likes of it are up in arms to destroy Hindus.

Their protests are against fees hike and also again #CAA and #NRC whenever it happens, then what the justification of this poster showing Kali maa in Burkha?? pic.twitter.com/DVNbxO01mG",,['jm_scindia'],0,0,0,"['#caa', '#nrc']",False
1.21484719206792E+018,2020-01-08,15:21:56,India Standard Time,inversethinker,And that restoration can be done by only repealing the act #CAA altogether or simply amending it by removing religious connotations in it as simple as that,,['chetan_bhagat'],0,0,0,['#caa'],False
1.21484710635313E+018,2020-01-08,15:21:35,India Standard Time,pablodekol,"I have always been saying that JNU n the likes of it are up in arms to destroy Hindus.

Their protests are against fees hike and also again #CAA and #NRC whenever it happens, then what the justification of this poster showing Kali maa in Burkha?? https://twitter.com/keyakahe/status/1214797560730140672Â â€¦",,[],0,2,5,"['#caa', '#nrc']",False
1.214846930637E+018,2020-01-08,15:20:53,India Standard Time,amitjain5633,"#UnitedHindu, we have to unite irrespect of caste, we have to come out 
for #SupportCAA. Aware people about #CAA.",,[],0,2,4,"['#unitedhindu', '#supportcaa', '#caa']",False
1.21484687165665E+018,2020-01-08,15:20:39,India Standard Time,amirlko0522,"this young girl in Delhi shouts "" go back #Amitshah"" as @AmitShah reaches there as part of BJP's door to door campaign on #CAA, reports @vssanakan @manoramanews
#Janjagranabhiyan
#CAA_NRC_Protest pic.twitter.com/Yy7bNRRxyX",,"['bjp4india', 'amitshah', 'vssanakan', 'manoramanews']",0,1,4,"['#amitshah', '#caa', '#janjagranabhiyan', '#caa_nrc_protest']",False
1.21484678984674E+018,2020-01-08,15:20:20,India Standard Time,iumlofficial,"Adv.@HarisBeeran, President, @kmccdelhi on Citizenship Amendment Act (#CAA), National Register of Citizens (#NRC) and National Population Register (#NPR).

Courtesy: Chandrika Daily.
Full vid:  https://facebook.com/story.php?story_fbid=2906857085994009&id=173422586004153Â â€¦
#IndiaRejectsCAA_NRC #IndiaAgainstCAA_NPR_NRC #CAAProtests pic.twitter.com/RpajCz5Hna",,"['harisbeeran', 'kmccdelhi']",0,6,17,"['#caa', '#nrc', '#npr', '#indiarejectscaa_nrc', '#indiaagainstcaa_npr_nrc', '#caaprotests']",False
1.21484670644305E+018,2020-01-08,15:20:00,India Standard Time,cpim_westbengal,"Chuchura,  Hooghly stands still support of the #AllIndiaWorkersStrike protesting divisive agenda of #CAA, #NRC,   anti-people, anti-worker policies of the BJP-led NDA Govt.
#MazdoorKisanStrike
#StrikeHardSaveBengal pic.twitter.com/KHi36xShuH",,[],0,4,23,"['#allindiaworkersstrike', '#caa', '#nrc', '#mazdoorkisanstrike', '#strikehardsavebengal']",False
1.21484603014908E+018,2020-01-08,15:17:18,India Standard Time,nan_dini_,"~Mood~
Does the irony of kids screaming Azadi, Azadi with Burqa clad women clapping, escape you ?
*itâ€™s a beautiful moment you cow piss drinking bigots !!*

Can you tell us what #CAA is all about ?
*is this a fcuking exam ? This is about my FoE, stupid*",,[],1,19,49,['#caa'],False
1.21484602224282E+018,2020-01-08,15:17:17,India Standard Time,nan_dini_,"March in support of #CAA - Communal
*FOR persecuted minorities in Islamic countries finding succour in India. They carry the national flag, sing the national anthem & but wait, saffron flags can be seen*",,[],1,15,41,['#caa'],False
1.21484601846797E+018,2020-01-08,15:17:16,India Standard Time,nan_dini_,"*reboot*
Protest march against #CAA - Secular
*AGAINST persecuted minorities in Islamic countries finding succour in India. carry the national flag with a slogan across ~There is only One God ~
bet itâ€™s Lord Ram or is it Christ ? â€¦& wait, theyâ€™re singing the national anthem*",,[],1,15,43,['#caa'],False
1.21484601468473E+018,2020-01-08,15:17:15,India Standard Time,nan_dini_,"~Profile of Protestor~
 Protest march against #CAA - Civil Society  
March in support of #CAA - BJP Karyakartas  

Protest march against #CAA - Secular
*includes people who chant religious slogans, clad in burqas, skull caps*

March in support of #CAA - Communal",,[],2,40,75,"['#caa', '#caa', '#caa', '#caa']",False
1.21484598869259E+018,2020-01-08,15:17:09,India Standard Time,nan_dini_,"The Fluctuating Flow of The Liberal Lexicon 
#CAA",,[],17,67,92,['#caa'],False
1.21484595570038E+018,2020-01-08,15:17:01,India Standard Time,ranaonline,"Read this thread to understand how 2 non-related issues can be merged to propagate the narrative. #CAA doesn't take away anyone's Citizenship. #NRC doesn't take away Citizenship or stop anyone from applying for Citizenship under Indian Citizenship Act 1955.
This is unlike US. https://twitter.com/vsirnate/status/1214676546159546369Â â€¦",,[],0,0,0,"['#caa', '#nrc']",False
1.21484592983815E+018,2020-01-08,15:16:55,India Standard Time,variersangitha,"ğŸ‡®ğŸ‡³Erode the turmeric town of Tamil Nadu supports #CAA overwhelmingly. 
#IndiaSupportsCAA
#Mega _Erode _Rally 
#TNSupportsCAA ğŸ‡®ğŸ‡³@BJP4TamilNadu @BJP4India @VanathiBJP @HRajaBJP @CPRBJP @mrajkumarbjp @vinit_bjp @Ramesh_BJP @VanathiBJP @MuralikrishnaE1 pic.twitter.com/ArXIFYSdM4",,"['bjp4tamilnadu', 'bjp4india', 'vanathibjp', 'hrajabjp', 'cprbjp', 'mrajkumarbjp', 'vinit_bjp', 'ramesh_bjp', 'muralikrishnae1']",1,9,14,"['#caa', '#indiasupportscaa', '#mega', '#tnsupportscaa']",False
1.2148456510134E+018,2020-01-08,15:15:48,India Standard Time,817917mahesh,"#I #Support #CAA
@narendramodi_in
@BJP4India
@arjunrammeghwal pic.twitter.com/AeokbMlG68",,"['narendramodi_in', 'bjp4india', 'arjunrammeghwal']",0,0,1,"['#i', '#support', '#caa']",False
1.21484546927417E+018,2020-01-08,15:15:05,India Standard Time,maroofhussain86,"Residents of karwan Appealing People To Join The Tiranga Rally Against #NRC, #NPR & #CAA On Friday 10th Of January 2020 From Mir Alam Eidgah To Shastripuram Grounds

#TirangaRally
#MeraSamvidha
#CAA_NRC_NPR_Protests
@asadowaisi @Tauseefpro @AimimFansClub @AIMIMONLY pic.twitter.com/HDt9O0RekO",,"['asadowaisi', 'tauseefpro', 'aimimfansclub', 'aimimonly']",0,5,10,"['#nrc', '#npr', '#caa', '#tirangarally', '#merasamvidha', '#caa_nrc_npr_protests']",False
1.21484533107185E+018,2020-01-08,15:14:32,India Standard Time,surgeonmaxfax,P0rkistan is supporting #CAAğŸ™�,,"['rammadhavbjp', 'nuzzel']",0,0,0,['#caa'],False
1.21484530376272E+018,2020-01-08,15:14:25,India Standard Time,im_syedibrahim,"Chalo Eidgah Miralam to protest Against #CAA, #NRC, #NPR on 10th Jan 2020 at 2.00 PM. @asadowaisi
#AttendInLarge
#TirangaRally ğŸ‡®ğŸ‡³ pic.twitter.com/ufLEUmWrCI",,['asadowaisi'],0,24,90,"['#caa', '#nrc', '#npr', '#attendinlarge', '#tirangarally']",False
1.21484527356375E+018,2020-01-08,15:14:18,India Standard Time,mudasirrasoolb,Today we protested against #NRC and #CAA  at #JamiaMasjid and showed our solidarity with #JNU,,[],0,0,0,"['#nrc', '#caa', '#jamiamasjid', '#jnu']",False
1.21484513353692E+018,2020-01-08,15:13:45,India Standard Time,swetaank,But #CAA is OK. Isn't it ???,,['chetan_bhagat'],0,0,0,['#caa'],False
1.21484505849668E+018,2020-01-08,15:13:27,India Standard Time,sumanthraman,When will be get to know about the details of a two page document that is the #CAA and a few more pages on the #NRC ? https://twitter.com/ikpsgill1/status/1214735451661029376Â â€¦,,[],23,8,40,"['#caa', '#nrc']",False
1.21484473923879E+018,2020-01-08,15:12:11,India Standard Time,ramesh94_bithar,Y GOI allowed Bharat Band after Secular riots over #CAA  passed,,[],0,0,0,['#caa'],False
1.21484453286229E+018,2020-01-08,15:11:22,India Standard Time,newsclickin,"Inspite of rain, protest gathering continues at Gate no. 7 #Jamia.
Along with #NPR #NRC #CAA people are in solidarity with #NationalStrike2020 #STRIKE pic.twitter.com/dUpVNgtxub",,[],0,8,8,"['#jamia', '#npr', '#nrc', '#caa', '#nationalstrike2020', '#strike']",False
1.21484449931201E+018,2020-01-08,15:11:14,India Standard Time,variersangitha,"#CAA is fr d greater good of the nation & its devpmnt. Oppn misusing & misleading d nation with fake theories about it
#IndiaSupportsCAA
#Mega _Erode _Rally 
#TNSupportsCAA @BJP4India @BJP4TamilNadu @VanathiBJP @HRajaBJP @CPRBJP @mrajkumarbjp @vinit_bjp @vanitajain21 @Ramesh_BJP pic.twitter.com/UGFAugkMKI",,"['bjp4india', 'bjp4tamilnadu', 'vanathibjp', 'hrajabjp', 'cprbjp', 'mrajkumarbjp', 'vinit_bjp', 'vanitajain21', 'ramesh_bjp']",1,9,14,"['#caa', '#indiasupportscaa', '#mega', '#tnsupportscaa']",False
1.21484436435187E+018,2020-01-08,15:10:41,India Standard Time,jsr_abhi,"This is your minority.. This is near my home yesterday morning. Hitting a hindu, who was supporting #CAA and explaining how its not against muslims. The whole mob of minority just want fun by hitting him and to boast around saying we hit a hindu. For God's grace the cops came in.  pic.twitter.com/Nvi2U5mbhq",,['zainaba41853803'],0,0,0,['#caa'],False
1.21484374572582E+018,2020-01-08,15:08:14,India Standard Time,hsoni738,I Support #CAA. Miss call on 8866288662. I support you @narendramodi ji and @amitshah ji pic.twitter.com/DDyGHGl89Z,,"['narendramodi', 'amitshah']",0,0,0,['#caa'],False
1.21484298381792E+018,2020-01-08,15:05:12,India Standard Time,sairankhan,"#india #against #nrc #caa #npr #nrp
#mumbai #justice #freedom #seclurism #jnu #amu #jmi #bhu #ndtv #muslim #hindu #sikh #Christian #brothers #humanity #love #shame on #government @â€¦  https://www.instagram.com/p/B7Dce-OAg9Cnr9aSWnuZLN25gfMfQ4fc-lGnjg0/?igshid=1eabi6uluf41fÂ â€¦",,[],0,0,0,"['#india', '#against', '#nrc', '#caa', '#npr', '#nrp', '#mumbai', '#justice', '#freedom', '#seclurism', '#jnu', '#amu', '#jmi', '#bhu', '#ndtv', '#muslim', '#hindu', '#sikh', '#christian', '#brothers', '#humanity', '#love', '#shame', '#government']",False
1.21484167325293E+018,2020-01-08,15:00:00,India Standard Time,feminisminindia,"People across India are standing in solidarity with each other in the face of the draconian legislations #CAA , #NPR , #NRC passed by the #ModiGovt . 

#IndiaAgainst_CAA_NRC_NPR https://feminisminindia.com/2020/01/07/indian-states-refused-implement-caa-nrc-npr/Â â€¦",,[],0,0,1,"['#caa', '#npr', '#nrc', '#modigovt', '#indiaagainst_caa_nrc_npr']",False
1.21484166567379E+018,2020-01-08,14:59:58,India Standard Time,sukanyaiyer2,"#CAA

Just Glance Through the Explanations of 107th Report of Parliamentary committee Report in 2003...

Look @ the Names in the Committee--Starting fm Kapil Sibal in RS to Shri Pramod Mahajanji...
& also go through Highlighted Portions...  pic.twitter.com/UyLXJAFXvA",,[],0,7,7,['#caa'],False
1.21484165182419E+018,2020-01-08,14:59:55,India Standard Time,ak56spks,Her maun-presence was worth it. Not one word on #CAA or #NRC. Just the word Acidbrought her there. As relevant to the soon to be released Chappak. No recent movie of hers released without controversy. Do a check. All a promo. Even Citric Acid is good for her. Until the release.,,"['hiambuj', 'calamur']",0,0,0,"['#caa', '#nrc']",False
1.21484156017028E+018,2020-01-08,14:59:33,India Standard Time,variersangitha,"#ModiHaiTohMumkinHai People of Tamil Nadu stand rock solid behind PM Modi and support #CAA
#IndiaSupportsCAA
#Mega _Erode _Rally 
#TNSupportsCAA @BJP4India @BJP4TamilNadu @VanathiBJP @HRajaBJP @CPRBJP @mrajkumarbjp @Ramesh_BJP @vanitajain21 pic.twitter.com/GAtSVSiQuQ",,"['bjp4india', 'bjp4tamilnadu', 'vanathibjp', 'hrajabjp', 'cprbjp', 'mrajkumarbjp', 'ramesh_bjp', 'vanitajain21']",2,36,49,"['#modihaitohmumkinhai', '#caa', '#indiasupportscaa', '#mega', '#tnsupportscaa']",False
1.21484133752819E+018,2020-01-08,14:58:40,India Standard Time,ashokgupta008,I Support #CAA. Miss call on 8866288662. I support you @narendramodi ji and @amitshah ji pic.twitter.com/jnJiU4lBuE,,"['narendramodi', 'amitshah']",0,0,0,['#caa'],False
1.21484121752078E+018,2020-01-08,14:58:11,India Standard Time,mohamma79867641,"You are right
Let the Citizens of this country work for improvement of the Economy after boosting the Economy ask each citizen to stand in line to prove their citizenship by the biased government who doubt Muslims and send them in concentration camps using #CAA",,"['chetan_bhagat', 'goofy_ghoul']",0,0,0,['#caa'],False
1.21484096317834E+018,2020-01-08,14:57:10,India Standard Time,sir_kamran,"Modi tried to integrate #India in Kashmir, but ended up integrating #Kashmir into Indiaâ€™: a beautifully well expressed summation of approach by #BJP government that has led to nation-wide protests in India that started with The #CAA , 2019, by an Indian friend.
#CAA_NRC_Protests",,[],0,1,2,"['#india', '#kashmir', '#bjp', '#caa', '#caa_nrc_protests']",False
1.21484086147471E+018,2020-01-08,14:56:46,India Standard Time,aimimnampally,"Jab Hindu Muslim Razi To Kya Karega Nazi...

Chalo Eidgah Miralam to protest Against #CAA, #NRC, #NPR on 10th Jan 2020 at 2.00 PM...
@asadowaisi
@Tauseefpro
@syedsulaiman92
#AttendInLarge
#IndiaAgainstCAA_NPR_NRC pic.twitter.com/9G0I6nKES0",,"['asadowaisi', 'tauseefpro', 'syedsulaiman92']",0,1,15,"['#caa', '#nrc', '#npr', '#attendinlarge', '#indiaagainstcaa_npr_nrc']",False
